sura,aya,n_words,n_chars,zscore_n_words,zscore_n_chars,is_z_anomaly
26,155,9,67,-0.4019338888697143,-0.47251967427332253,0
26,156,7,60,-0.606810440364854,-0.5632574868687461,0
26,157,3,36,-1.0165635433551332,-0.8743585586244838,0
26,158,10,83,-0.2994956131221445,-0.2651189597694974,0
26,159,5,40,-0.8116869918599936,-0.8225083799985276,0
26,160,4,34,-0.9141252676075634,-0.900283647937462,0
26,161,7,44,-0.606810440364854,-0.7706582013725712,0
26,162,4,27,-0.9141252676075634,-0.9910214605328854,0
26,163,4,30,-0.9141252676075634,-0.9521338265634183,0
26,164,11,81,-0.19705733737457468,-0.29104404908247555,0
26,165,4,41,-0.9141252676075634,-0.8095458353420384,0
26,166,11,77,-0.19705733737457468,-0.3428942277084318,0
26,167,8,64,-0.5043721646172842,-0.5114073082427898,0
26,168,5,38,-0.8116869918599936,-0.8484334693115057,0
26,169,5,39,-0.8116869918599936,-0.8354709246550166,0
26,170,3,38,-1.0165635433551332,-0.8484334693115057,0
26,171,4,32,-0.9141252676075634,-0.9262087372504401,0
26,172,3,29,-1.0165635433551332,-0.9650963712199073,0
26,173,6,59,-0.7092487161124238,-0.5762200315252352,0
26,174,8,60,-0.5043721646172842,-0.5632574868687461,0
26,175,5,40,-0.8116869918599936,-0.8225083799985276,0
26,176,4,42,-0.9141252676075634,-0.7965832906855493,0
26,177,6,38,-0.7092487161124238,-0.8484334693115057,0
26,178,4,27,-0.9141252676075634,-0.9910214605328854,0
26,179,4,30,-0.9141252676075634,-0.9521338265634183,0
26,180,11,81,-0.19705733737457468,-0.29104404908247555,0
26,181,6,52,-0.7092487161124238,-0.6669578441206586,0
26,182,4,37,-0.9141252676075634,-0.8613960139679947,0
26,183,9,76,-0.4019338888697143,-0.3558567723649209,0
26,184,7,55,-0.606810440364854,-0.6280702101511915,0
26,185,5,42,-0.8116869918599936,-0.7965832906855493,0
26,186,9,69,-0.4019338888697143,-0.44659458496034443,0
26,187,9,69,-0.4019338888697143,-0.44659458496034443,0
26,188,5,36,-0.8116869918599936,-0.8743585586244838,0
26,189,10,81,-0.2994956131221445,-0.29104404908247555,0
26,190,8,60,-0.5043721646172842,-0.5632574868687461,0
26,191,5,40,-0.8116869918599936,-0.8225083799985276,0
26,192,4,39,-0.9141252676075634,-0.8354709246550166,0
26,193,4,28,-0.9141252676075634,-0.9780589158763964,0
26,194,5,40,-0.8116869918599936,-0.8225083799985276,0
26,195,3,28,-1.0165635433551332,-0.9780589158763964,0
26,196,4,34,-0.9141252676075634,-0.900283647937462,0
26,197,9,73,-0.4019338888697143,-0.3947444063343881,0
26,198,5,45,-0.8116869918599936,-0.7576956567160822,0
26,199,6,48,-0.7092487161124238,-0.7188080227466149,0
26,200,5,45,-0.8116869918599936,-0.7576956567160822,0
26,201,7,54,-0.606810440364854,-0.6410327548076805,0
26,202,5,42,-0.8116869918599936,-0.7965832906855493,0
26,203,4,32,-0.9141252676075634,-0.9262087372504401,0
26,204,2,31,-1.1190018191027031,-0.9391712819069291,0
26,205,4,38,-0.9141252676075634,-0.8484334693115057,0
26,206,5,36,-0.8116869918599936,-0.8743585586244838,0
26,207,6,43,-0.7092487161124238,-0.7836207460290603,0
26,208,7,49,-0.606810440364854,-0.7058454780901259,0
26,209,4,30,-0.9141252676075634,-0.9521338265634183,0
26,210,4,34,-0.9141252676075634,-0.900283647937462,0
26,211,5,39,-0.8116869918599936,-0.8354709246550166,0
26,212,4,36,-0.9141252676075634,-0.8743585586244838,0
26,213,9,66,-0.4019338888697143,-0.48548221892981164,0
26,214,3,34,-1.0165635433551332,-0.900283647937462,0
26,215,7,52,-0.606810440364854,-0.6669578441206586,0
26,216,7,53,-0.606810440364854,-0.6539952994641696,0
26,217,4,36,-0.9141252676075634,-0.8743585586244838,0
26,218,4,27,-0.9141252676075634,-0.9910214605328854,0
26,219,3,30,-1.0165635433551332,-0.9521338265634183,0
26,220,4,32,-0.9141252676075634,-0.9262087372504401,0
26,221,6,49,-0.7092487161124238,-0.7058454780901259,0
26,222,5,36,-0.8116869918599936,-0.8743585586244838,0
26,223,4,43,-0.9141252676075634,-0.7836207460290603,0
26,224,4,39,-0.9141252676075634,-0.8354709246550166,0
26,225,7,43,-0.606810440364854,-0.7836207460290603,0
26,226,5,38,-0.8116869918599936,-0.8484334693115057,0
26,227,20,172,0.7248871443535537,0.8885475146580301,0
27,1,10,85,-0.2994956131221445,-0.23919387045651924,0
27,2,3,31,-1.0165635433551332,-0.9391712819069291,0
27,3,10,86,-0.2994956131221445,-0.22623132580003016,0
27,4,11,89,-0.19705733737457468,-0.18734369183056296,0
27,5,10,84,-0.2994956131221445,-0.25215641511300835,0
27,6,7,55,-0.606810440364854,-0.6280702101511915,0
27,7,16,132,0.3151340413632744,0.37004572839846717,0
27,8,14,102,0.11025748986813477,-0.01883061129620502,0
27,9,6,53,-0.7092487161124238,-0.6539952994641696,0
27,10,19,149,0.6224488686059838,0.5904089875587814,0
27,11,11,73,-0.19705733737457468,-0.3947444063343881,0
27,12,19,146,0.6224488686059838,0.5515213535893142,0
27,13,8,74,-0.5043721646172842,-0.38178186167789907,0
27,14,13,109,0.00781921412056495,0.07190720129921849,0
27,15,15,132,0.21269576561570458,0.37004572839846717,0
27,16,18,146,0.520010592858414,0.5515213535893142,0
27,17,11,81,-0.19705733737457468,-0.29104404908247555,0
27,18,19,166,0.6224488686059838,0.8107722467190956,0
27,19,24,207,1.134640247343833,1.3422365776351477,0
27,20,12,81,-0.09461906162700487,-0.29104404908247555,0
27,21,9,97,-0.4019338888697143,-0.08364333457865038,0
27,22,14,92,0.11025748986813477,-0.14845605786109575,0
27,23,11,83,-0.19705733737457468,-0.2651189597694974,0
27,24,17,145,0.41757231711084425,0.5385588089328252,0
27,25,15,114,0.21269576561570458,0.13671992458166385,0
27,26,8,54,-0.5043721646172842,-0.6410327548076805,0
27,27,7,52,-0.606810440364854,-0.6669578441206586,0
27,28,12,90,-0.09461906162700487,-0.17438114717407388,0
27,29,8,69,-0.5043721646172842,-0.44659458496034443,0
27,30,8,69,-0.5043721646172842,-0.44659458496034443,0
27,31,5,43,-0.8116869918599936,-0.7836207460290603,0
27,32,12,94,-0.09461906162700487,-0.1225309685481176,0
27,33,14,102,0.11025748986813477,-0.01883061129620502,0
27,34,13,120,0.00781921412056495,0.2144951925205983,0
27,35,8,77,-0.5043721646172842,-0.3428942277084318,0
27,36,16,138,0.3151340413632744,0.4478209963374016,0
27,37,13,119,0.00781921412056495,0.2015326478641092,0
27,38,10,89,-0.2994956131221445,-0.18734369183056296,0
27,39,16,110,0.3151340413632744,0.08486974595570757,0
27,40,38,277,2.5687761078098106,2.2496147035893825,0
27,41,12,86,-0.09461906162700487,-0.22623132580003016,0
27,42,14,114,0.11025748986813477,0.13671992458166385,0
27,43,12,80,-0.09461906162700487,-0.3040065937389646,0
27,44,28,219,1.5443933503341123,1.4977871135130165,0
27,45,13,106,0.00781921412056495,0.033019567329751275,0
27,46,13,117,0.00781921412056495,0.17560755855113105,0
27,47,13,99,0.00781921412056495,-0.057718245265672236,0
27,48,10,76,-0.2994956131221445,-0.3558567723649209,0
27,49,15,136,0.21269576561570458,0.4218959070244234,0
27,50,7,58,-0.606810440364854,-0.5891825761817242,0
27,51,10,83,-0.2994956131221445,-0.2651189597694974,0
27,52,11,92,-0.19705733737457468,-0.14845605786109575,0
27,53,5,51,-0.8116869918599936,-0.6799203887771477,0
27,54,8,73,-0.5043721646172842,-0.3947444063343881,0
27,55,11,91,-0.19705733737457468,-0.1614186025175848,0
27,56,15,118,0.21269576561570458,0.18857010320762013,0
27,57,7,77,-0.606810440364854,-0.3428942277084318,0
27,58,6,59,-0.7092487161124238,-0.5762200315252352,0
27,59,12,98,-0.09461906162700487,-0.07068078992216131,0
27,60,28,207,1.5443933503341123,1.3422365776351477,0
27,61,21,174,0.8273254201011235,0.9144726039710082,0
27,62,16,139,0.3151340413632744,0.4607835409938907,0
27,63,21,163,0.8273254201011235,0.7718846127496284,0
27,64,20,155,0.7248871443535537,0.6681842554977159,0
27,65,15,104,0.21269576561570458,0.007094478016773126,0
27,66,14,88,0.11025748986813477,-0.20030623648705204,0
27,67,9,84,-0.4019338888697143,-0.25215641511300835,0
27,68,12,94,-0.09461906162700487,-0.1225309685481176,0
27,69,10,70,-0.2994956131221445,-0.4336320403038553,0
27,70,9,61,-0.4019338888697143,-0.5502949422122569,0
27,71,7,55,-0.606810440364854,-0.6280702101511915,0
27,72,9,60,-0.4019338888697143,-0.5632574868687461,0
27,73,10,75,-0.2994956131221445,-0.36881931702140996,0
27,74,8,61,-0.5043721646172842,-0.5502949422122569,0
27,75,11,71,-0.19705733737457468,-0.4206694956473663,0
27,76,12,93,-0.09461906162700487,-0.13549351320460667,0
27,77,4,45,-0.9141252676075634,-0.7576956567160822,0
27,78,8,66,-0.5043721646172842,-0.48548221892981164,0
27,79,7,54,-0.606810440364854,-0.6410327548076805,0
27,80,11,86,-0.19705733737457468,-0.22623132580003016,0
27,81,14,107,0.11025748986813477,0.045982111986240345,0
27,82,16,136,0.3151340413632744,0.4218959070244234,0
27,83,11,87,-0.19705733737457468,-0.21326878114354111,0
27,84,13,105,0.00781921412056495,0.0200570226732622,0
27,85,8,59,-0.5043721646172842,-0.5762200315252352,0
27,86,16,126,0.3151340413632744,0.2922704604595327,0
27,87,18,119,0.520010592858414,0.2015326478641092,0
27,88,18,140,0.520010592858414,0.47374608565037973,0
27,89,12,80,-0.09461906162700487,-0.3040065937389646,0
27,90,14,97,0.11025748986813477,-0.08364333457865038,0
27,91,17,129,0.41757231711084425,0.33115809442899996,0
27,92,15,123,0.21269576561570458,0.2533828264900655,0
27,93,11,101,-0.19705733737457468,-0.031793155952694094,0
28,1,5,41,-0.8116869918599936,-0.8095458353420384,0
28,2,4,36,-0.9141252676075634,-0.8743585586244838,0
28,3,10,76,-0.2994956131221445,-0.3558567723649209,0
28,4,19,169,0.6224488686059838,0.8496598806885628,0
28,5,12,111,-0.09461906162700487,0.09783229061219663,0
28,6,12,103,-0.09461906162700487,-0.005868066639715946,0
28,7,22,176,0.9297636958486933,0.9403976932839864,0
28,8,14,125,0.11025748986813477,0.27930791580304365,0
28,9,18,132,0.520010592858414,0.37004572839846717,0
28,10,17,126,0.41757231711084425,0.2922704604595327,0
28,11,10,74,-0.2994956131221445,-0.38178186167789907,0
28,12,16,128,0.3151340413632744,0.31819554977251086,0
28,13,17,135,0.41757231711084425,0.40893336236793437,0
28,14,11,100,-0.19705733737457468,-0.044755700609183165,0
28,15,39,301,2.67121438355738,2.56071577534512,0
28,16,14,90,0.11025748986813477,-0.17438114717407388,0
28,17,9,71,-0.4019338888697143,-0.4206694956473663,0
28,18,17,144,0.41757231711084425,0.525596264276336,0
28,19,34,222,2.1590230048195314,1.5366747474824838,0
28,20,19,145,0.6224488686059838,0.5385588089328252,0
28,21,10,82,-0.2994956131221445,-0.27808150442598645,0
28,22,11,85,-0.19705733737457468,-0.23919387045651924,0
28,23,27,206,1.4419550745865424,1.3292740329786585,0
28,24,15,102,0.21269576561570458,-0.01883061129620502,0
28,25,26,203,1.3395167988389727,1.2903863990091913,0
28,26,10,95,-0.2994956131221445,-0.10956842389162852,0
28,27,29,215,1.646831626081682,1.44593693488706,0
28,28,16,114,0.3151340413632744,0.13671992458166385,0
28,29,27,213,1.4419550745865424,1.420011845574082,0
28,30,19,152,0.6224488686059838,0.6292966215282486,0
28,31,19,153,0.6224488686059838,0.6422591661847377,0
28,32,26,199,1.3395167988389727,1.238536220383235,0
28,33,9,63,-0.4019338888697143,-0.5243698528992788,0
28,34,14,112,0.11025748986813477,0.1107948352686857,0
28,35,15,143,0.21269576561570458,0.5126337196198469,0
28,36,17,147,0.41757231711084425,0.5644838982458033,0
28,37,19,132,0.6224488686059838,0.37004572839846717,0
28,38,28,214,1.5443933503341123,1.4329743902305712,0
28,39,13,100,0.00781921412056495,-0.044755700609183165,0
28,40,11,97,-0.19705733737457468,-0.08364333457865038,0
28,41,9,83,-0.4019338888697143,-0.2651189597694974,0
28,42,10,93,-0.2994956131221445,-0.13549351320460667,0
28,43,16,144,0.3151340413632744,0.525596264276336,0
28,44,13,94,0.00781921412056495,-0.1225309685481176,0
28,45,18,160,0.520010592858414,0.7329969787801612,0
28,46,20,153,0.7248871443535537,0.6422591661847377,0
28,47,18,164,0.520010592858414,0.7848471574061174,0
28,48,26,200,1.3395167988389727,1.251498765039724,0
28,49,13,95,0.00781921412056495,-0.10956842389162852,0
28,50,24,180,1.134640247343833,0.9922478719099427,0
28,51,6,59,-0.7092487161124238,-0.5762200315252352,0
28,52,8,66,-0.5043721646172842,-0.48548221892981164,0
28,53,15,112,0.21269576561570458,0.1107948352686857,0
28,54,13,128,0.00781921412056495,0.31819554977251086,0
28,55,15,137,0.21269576561570458,0.43485845168091253,0
28,56,14,98,0.11025748986813477,-0.07068078992216131,0
28,57,25,201,1.2370785230914028,1.2644613096962132,0
28,58,17,141,0.41757231711084425,0.4867086303068688,0
28,59,20,160,0.7248871443535537,0.7329969787801612,0
28,60,15,124,0.21269576561570458,0.2663453711465546,0
28,61,17,143,0.41757231711084425,0.5126337196198469,0
28,62,8,74,-0.5043721646172842,-0.38178186167789907,0
28,63,18,165,0.520010592858414,0.7978097020626066,0
28,64,13,120,0.00781921412056495,0.2144951925205983,0
28,65,6,60,-0.7092487161124238,-0.5632574868687461,0
28,66,7,68,-0.606810440364854,-0.4595571296168335,0
28,67,11,80,-0.19705733737457468,-0.3040065937389646,0
28,68,14,112,0.11025748986813477,0.1107948352686857,0
28,69,7,54,-0.606810440364854,-0.6410327548076805,0
28,70,16,114,0.3151340413632744,0.13671992458166385,0
28,71,19,148,0.6224488686059838,0.5774464429022923,0
28,72,21,165,0.8273254201011235,0.7978097020626066,0
28,73,14,118,0.11025748986813477,0.18857010320762013,0
28,74,8,74,-0.5043721646172842,-0.38178186167789907,0
28,75,17,136,0.41757231711084425,0.4218959070244234,0
28,76,30,214,1.749269901829252,1.4329743902305712,0
28,77,27,197,1.4419550745865424,1.2126111310702568,0
28,78,28,201,1.5443933503341123,1.2644613096962132,0
28,79,20,149,0.7248871443535537,0.5904089875587814,0
28,80,16,134,0.3151340413632744,0.3959708177114453,0
28,81,17,118,0.41757231711084425,0.18857010320762013,0
28,82,27,220,1.4419550745865424,1.5107496581695055,0
28,83,15,126,0.21269576561570458,0.2922704604595327,0
28,84,20,142,0.7248871443535537,0.4996711749633579,0
28,85,20,134,0.7248871443535537,0.3959708177114453,0
28,86,15,119,0.21269576561570458,0.2015326478641092,0
28,87,17,119,0.41757231711084425,0.2015326478641092,0
28,88,19,130,0.6224488686059838,0.344120639085489,0
29,1,5,41,-0.8116869918599936,-0.8095458353420384,0
29,2,10,74,-0.2994956131221445,-0.38178186167789907,0
29,3,11,108,-0.19705733737457468,0.058944656642729416,0
29,4,10,80,-0.2994956131221445,-0.3040065937389646,0
29,5,12,88,-0.09461906162700487,-0.20030623648705204,0
29,6,10,85,-0.2994956131221445,-0.23919387045651924,0
29,7,13,137,0.00781921412056495,0.43485845168091253,0
29,8,21,174,0.8273254201011235,0.9144726039710082,0
29,9,8,81,-0.5043721646172842,-0.29104404908247555,0
29,10,32,226,1.9541464533243915,1.58852492610844,0
29,11,6,72,-0.7092487161124238,-0.40770695099087717,0
29,12,18,163,0.520010592858414,0.7718846127496284,0
29,13,11,120,-0.19705733737457468,0.2144951925205983,0
29,14,16,129,0.3151340413632744,0.33115809442899996,0
29,15,6,79,-0.7092487161124238,-0.3169691383954537,0
29,16,14,106,0.11025748986813477,0.033019567329751275,0
29,17,30,218,1.749269901829252,1.4848245688565274,0
29,18,13,99,0.00781921412056495,-0.057718245265672236,0
29,19,13,95,0.00781921412056495,-0.10956842389162852,0
29,20,20,139,0.7248871443535537,0.4607835409938907,0
29,21,8,63,-0.5043721646172842,-0.5243698528992788,0
29,22,17,107,0.41757231711084425,0.045982111986240345,0
29,23,14,124,0.11025748986813477,0.2663453711465546,0
29,24,20,149,0.7248871443535537,0.5904089875587814,0
29,25,27,224,1.4419550745865424,1.5625998367954619,0
29,26,12,91,-0.09461906162700487,-0.1614186025175848,0
29,27,19,173,0.6224488686059838,0.9015100593145191,0
29,28,14,109,0.11025748986813477,0.07190720129921849,0
29,29,23,185,1.0322019715962631,1.057060595192388,0
29,30,6,47,-0.7092487161124238,-0.731770567403104,0
29,31,16,137,0.3151340413632744,0.43485845168091253,0
29,32,16,130,0.3151340413632744,0.344120639085489,0
29,33,23,170,1.0322019715962631,0.862622425345052,0
29,34,12,96,-0.09461906162700487,-0.09660587923513946,0
29,35,7,64,-0.606810440364854,-0.5114073082427898,0
29,36,17,137,0.41757231711084425,0.43485845168091253,0
29,37,7,73,-0.606810440364854,-0.3947444063343881,0
29,38,16,152,0.3151340413632744,0.6292966215282486,0
29,39,15,129,0.21269576561570458,0.33115809442899996,0
29,40,28,239,1.5443933503341123,1.7570380066427977,0
29,41,19,163,0.6224488686059838,0.7718846127496284,0
29,42,12,80,-0.09461906162700487,-0.3040065937389646,0
29,43,8,79,-0.5043721646172842,-0.3169691383954537,0
29,44,12,91,-0.09461906162700487,-0.1614186025175848,0
29,45,23,170,1.0322019715962631,0.862622425345052,0
29,46,27,221,1.4419550745865424,1.5237122028259946,0
29,47,20,181,0.7248871443535537,1.0052104165664317,0
29,48,14,101,0.11025748986813477,-0.031793155952694094,0
29,49,14,116,0.11025748986813477,0.162645013894642,0
29,50,16,127,0.3151340413632744,0.3052330051160218,0
29,51,15,129,0.21269576561570458,0.33115809442899996,0
29,52,24,173,1.134640247343833,0.9015100593145191,0
29,53,13,129,0.00781921412056495,0.33115809442899996,0
29,54,8,73,-0.5043721646172842,-0.3947444063343881,0
29,55,13,102,0.00781921412056495,-0.01883061129620502,0
29,56,9,78,-0.4019338888697143,-0.32993168305194276,0
29,57,7,57,-0.606810440364854,-0.6021451208382133,0
29,58,18,163,0.520010592858414,0.7718846127496284,0
29,59,5,49,-0.8116869918599936,-0.7058454780901259,0
29,60,12,102,-0.09461906162700487,-0.01883061129620502,0
29,61,15,123,0.21269576561570458,0.2533828264900655,0
29,62,14,101,0.11025748986813477,-0.031793155952694094,0
29,63,22,164,0.9297636958486933,0.7848471574061174,0
29,64,15,128,0.21269576561570458,0.31819554977251086,0
29,65,16,118,0.3151340413632744,0.18857010320762013,0
29,66,6,72,-0.7092487161124238,-0.40770695099087717,0
29,67,16,141,0.3151340413632744,0.4867086303068688,0
29,68,18,131,0.520010592858414,0.35708318374197806,0
29,69,10,89,-0.2994956131221445,-0.18734369183056296,0
30,1,5,41,-0.8116869918599936,-0.8095458353420384,0
30,2,2,16,-1.1190018191027031,-1.1336094517542652,0
30,3,8,59,-0.5043721646172842,-0.5762200315252352,0
30,4,12,90,-0.09461906162700487,-0.17438114717407388,0
30,5,8,61,-0.5043721646172842,-0.5502949422122569,0
30,6,11,82,-0.19705733737457468,-0.27808150442598645,0
30,7,10,85,-0.2994956131221445,-0.23919387045651924,0
30,8,24,193,1.134640247343833,1.1607609524443006,0
30,9,33,287,2.0565847290719614,2.3792401501542733,0
30,10,13,116,0.00781921412056495,0.162645013894642,0
30,11,8,65,-0.5043721646172842,-0.4984447635863007,0
30,12,5,47,-0.8116869918599936,-0.731770567403104,0
30,13,9,85,-0.4019338888697143,-0.23919387045651924,0
30,14,5,50,-0.8116869918599936,-0.6928829334336368,0
30,15,9,82,-0.4019338888697143,-0.27808150442598645,0
30,16,11,115,-0.19705733737457468,0.14968246923815293,0
30,17,6,51,-0.7092487161124238,-0.6799203887771477,0
30,18,9,72,-0.4019338888697143,-0.40770695099087717,0
30,19,14,117,0.11025748986813477,0.17560755855113105,0
30,20,11,80,-0.19705733737457468,-0.3040065937389646,0
30,21,20,176,0.7248871443535537,0.9403976932839864,0
30,22,15,136,0.21269576561570458,0.4218959070244234,0
30,23,17,130,0.41757231711084425,0.344120639085489,0
30,24,21,175,0.8273254201011235,0.9274351486274973,0
30,25,17,129,0.41757231711084425,0.33115809442899996,0
30,26,9,62,-0.4019338888697143,-0.5373323975557679,0
30,27,19,151,0.6224488686059838,0.6163340768717596,0
30,28,27,222,1.4419550745865424,1.5366747474824838,0
30,29,16,117,0.3151340413632744,0.17560755855113105,0
30,30,22,175,0.9297636958486933,0.9274351486274973,0
30,31,10,86,-0.2994956131221445,-0.22623132580003016,0
30,32,11,87,-0.19705733737457468,-0.21326878114354111,0
30,33,18,140,0.520010592858414,0.47374608565037973,0
30,34,6,68,-0.7092487161124238,-0.4595571296168335,0
30,35,10,82,-0.2994956131221445,-0.27808150442598645,0
30,36,15,119,0.21269576561570458,0.2015326478641092,0
30,37,15,118,0.21269576561570458,0.18857010320762013,0
30,38,18,144,0.520010592858414,0.525596264276336,0
30,39,22,173,0.9297636958486933,0.9015100593145191,0
30,40,22,169,0.9297636958486933,0.8496598806885628,0
30,41,16,122,0.3151340413632744,0.24042028183357644,0
30,42,15,103,0.21269576561570458,-0.005868066639715946,0
30,43,16,114,0.3151340413632744,0.13671992458166385,0
30,44,9,77,-0.4019338888697143,-0.3428942277084318,0
30,45,11,101,-0.19705733737457468,-0.031793155952694094,0
30,46,17,166,0.41757231711084425,0.8107722467190956,0
30,47,20,161,0.7248871443535537,0.7459595234366503,0
30,48,28,223,1.5443933503341123,1.5496372921389727,0
30,49,10,69,-0.2994956131221445,-0.44659458496034443,0
30,50,20,141,0.7248871443535537,0.4867086303068688,0
30,51,9,82,-0.4019338888697143,-0.27808150442598645,0
30,52,11,88,-0.19705733737457468,-0.20030623648705204,0
30,53,14,106,0.11025748986813477,0.033019567329751275,0
30,54,24,166,1.134640247343833,0.8107722467190956,0
30,55,12,102,-0.09461906162700487,-0.01883061129620502,0
30,56,21,163,0.8273254201011235,0.7718846127496284,0
30,57,9,80,-0.4019338888697143,-0.3040065937389646,0
30,58,19,151,0.6224488686059838,0.6163340768717596,0
30,59,8,60,-0.5043721646172842,-0.5632574868687461,0
30,60,11,77,-0.19705733737457468,-0.3428942277084318,0
31,1,5,41,-0.8116869918599936,-0.8095458353420384,0
31,2,4,36,-0.9141252676075634,-0.8743585586244838,0
31,3,3,33,-1.0165635433551332,-0.913246192593951,0
31,4,10,86,-0.2994956131221445,-0.22623132580003016,0
31,5,8,73,-0.5043721646172842,-0.3947444063343881,0
31,6,18,141,0.520010592858414,0.4867086303068688,0
31,7,16,134,0.3151340413632744,0.3959708177114453,0
31,8,8,75,-0.5043721646172842,-0.36881931702140996,0
31,9,8,65,-0.5043721646172842,-0.4984447635863007,0
31,10,27,201,1.4419550745865424,1.2644613096962132,0
31,11,14,102,0.11025748986813477,-0.01883061129620502,0
31,12,18,141,0.520010592858414,0.4867086303068688,0
31,13,16,108,0.3151340413632744,0.058944656642729416,0
31,14,17,146,0.41757231711084425,0.5515213535893142,0
31,15,30,215,1.749269901829252,1.44593693488706,0
31,16,24,159,1.134640247343833,0.7200344341236721,0
31,17,20,132,0.7248871443535537,0.37004572839846717,0
31,18,16,106,0.3151340413632744,0.033019567329751275,0
31,19,13,83,0.00781921412056495,-0.2651189597694974,0
31,20,30,215,1.749269901829252,1.44593693488706,0
31,21,21,162,0.8273254201011235,0.7589220680931393,0
31,22,16,127,0.3151340413632744,0.3052330051160218,0
31,23,15,124,0.21269576561570458,0.2663453711465546,0
31,24,7,61,-0.606810440364854,-0.5502949422122569,0
31,25,16,125,0.3151340413632744,0.27930791580304365,0
31,26,11,75,-0.19705733737457468,-0.36881931702140996,0
31,27,22,156,0.9297636958486933,0.6811468001542049,0
31,28,11,81,-0.19705733737457468,-0.29104404908247555,0
31,29,26,185,1.3395167988389727,1.057060595192388,0
31,30,16,111,0.3151340413632744,0.09783229061219663,0
31,31,19,143,0.6224488686059838,0.5126337196198469,0
31,32,23,184,1.0322019715962631,1.044098050535899,0
31,33,32,235,1.9541464533243915,1.7051878280168413,0
31,34,27,194,1.4419550745865424,1.1737234971007897,0
32,1,5,41,-0.8116869918599936,-0.8095458353420384,0
32,2,8,56,-0.5043721646172842,-0.6151076654947023,0
32,3,18,131,0.520010592858414,0.35708318374197806,0
32,4,25,174,1.2370785230914028,0.9144726039710082,0
32,5,17,126,0.41757231711084425,0.2922704604595327,0
32,6,7,59,-0.606810440364854,-0.5762200315252352,0
32,7,10,72,-0.2994956131221445,-0.40770695099087717,0
32,8,8,55,-0.5043721646172842,-0.6280702101511915,0
32,9,16,119,0.3151340413632744,0.2015326478641092,0
32,10,14,105,0.11025748986813477,0.0200570226732622,0
32,11,11,86,-0.19705733737457468,-0.22623132580003016,0
32,12,17,142,0.41757231711084425,0.4996711749633579,0
32,13,17,133,0.41757231711084425,0.3830082730549562,0
32,14,14,119,0.11025748986813477,0.2015326478641092,0
32,15,15,131,0.21269576561570458,0.35708318374197806,0
32,16,11,106,-0.19705733737457468,0.033019567329751275,0
32,17,13,91,0.00781921412056495,-0.1614186025175848,0
32,18,8,57,-0.5043721646172842,-0.6021451208382133,0
32,19,12,111,-0.09461906162700487,0.09783229061219663,0
32,20,21,173,0.8273254201011235,0.9015100593145191,0
32,21,9,91,-0.4019338888697143,-0.1614186025175848,0
32,22,13,105,0.00781921412056495,0.0200570226732622,0
32,23,14,116,0.11025748986813477,0.162645013894642,0
32,24,10,100,-0.2994956131221445,-0.044755700609183165,0
32,25,11,85,-0.19705733737457468,-0.23919387045651924,0
32,26,18,135,0.520010592858414,0.40893336236793437,0
32,27,17,144,0.41757231711084425,0.525596264276336,0
32,28,7,55,-0.606810440364854,-0.6280702101511915,0
32,29,11,80,-0.19705733737457468,-0.3040065937389646,0
32,30,6,49,-0.7092487161124238,-0.7058454780901259,0
33,1,18,150,0.520010592858414,0.6033715322152705,0
33,2,13,83,0.00781921412056495,-0.2651189597694974,0
33,3,7,50,-0.606810440364854,-0.6928829334336368,0
33,4,29,249,1.646831626081682,1.8866634532076885,0
33,5,28,244,1.5443933503341123,1.821850729925243,0
33,6,31,279,1.8517081775768216,2.2755397929023604,0
33,7,17,148,0.41757231711084425,0.5774464429022923,0
33,8,8,81,-0.5043721646172842,-0.29104404908247555,0
33,9,21,185,0.8273254201011235,1.057060595192388,0
33,10,17,140,0.41757231711084425,0.47374608565037973,0
33,11,6,65,-0.7092487161124238,-0.4984447635863007,0
33,12,14,109,0.11025748986813477,0.07190720129921849,0
33,13,26,205,1.3395167988389727,1.3163114883221694,0
33,14,14,116,0.11025748986813477,0.162645013894642,0
33,15,13,102,0.00781921412056495,-0.01883061129620502,0
33,16,15,106,0.21269576561570458,0.033019567329751275,0
33,17,24,149,1.134640247343833,0.5904089875587814,0
33,18,15,127,0.21269576561570458,0.3052330051160218,0
33,19,36,300,2.3638995563146707,2.547753230688631,0
33,20,23,189,1.0322019715962631,1.1089107738183444,0
33,21,18,125,0.520010592858414,0.27930791580304365,0
33,22,18,158,0.520010592858414,0.707071889467183,0
33,23,18,143,0.520010592858414,0.5126337196198469,0
33,24,16,138,0.3151340413632744,0.4478209963374016,0
33,25,16,137,0.3151340413632744,0.43485845168091253,0
33,26,16,140,0.3151340413632744,0.47374608565037973,0
33,27,13,121,0.00781921412056495,0.22745773717708737,0
33,28,15,153,0.21269576561570458,0.6422591661847377,0
33,29,15,124,0.21269576561570458,0.2663453711465546,0
33,30,16,136,0.3151340413632744,0.4218959070244234,0
33,31,14,127,0.11025748986813477,0.3052330051160218,0
33,32,20,164,0.7248871443535537,0.7848471574061174,0
33,33,25,237,1.2370785230914028,1.7311129173298196,0
33,34,16,104,0.3151340413632744,0.007094478016773126,0
33,35,49,413,3.695597141033078,4.012520776871896,1
33,36,24,176,1.134640247343833,0.9403976932839864,0
33,37,50,376,3.798035416780648,3.5329066245818006,1
