sura,aya,combined_score
18,26,0.8814683072284307
18,27,0.942815745848402
18,28,0.800989075487351
18,29,0.831134880292078
18,30,0.9908663838280832
18,31,0.8360002388092198
18,32,0.9462140283405949
18,33,0.9685150061893175
18,34,0.9811705160434836
18,35,0.9762535058005084
18,36,0.9833431059523843
18,37,0.9352241798431851
18,38,0.9673788707203119
18,39,0.9077054024064899
18,40,0.976966034504318
18,41,0.972923952834977
18,42,0.9500618221736351
18,43,0.9709826007592575
18,44,0.9957437513733873
18,45,0.8969445387864732
18,46,0.9708690727919583
18,47,0.9677093815271842
18,48,0.9674367455350477
18,49,0.8421627190349943
18,50,0.861031621353588
18,51,0.982401961971878
18,52,0.9449815310802152
18,53,0.952079228687464
18,54,0.9839649676660236
18,55,0.9439985009082664
18,56,0.9146649029986725
18,57,0.8470747225595724
18,58,0.9524258406345046
18,59,0.9608769281544189
18,60,0.9822889253314746
18,61,0.9908663838280832
18,62,0.9816785806858821
18,63,0.9324358423758352
18,64,0.9704367971631342
18,65,0.9791265795549267
18,66,0.9678134099740223
18,67,0.9639279720431735
18,68,0.9318555375844566
18,69,0.9729151022141906
18,70,0.9816552162285812
18,71,0.9678321119125247
18,72,0.9470775633697438
18,73,0.9749340590437416
18,74,0.9592750193954455
18,75,0.945042616123307
18,76,0.9707547784206337
18,77,0.8969445387864732
18,78,0.991256356835003
18,79,0.9562684639968095
18,80,0.9505180458752354
18,81,0.9878859705903157
18,82,0.7527786485991284
18,83,0.994468006863807
18,84,0.9749220578065786
18,85,0.7876923662754862
18,86,0.912000624733551
18,87,0.9669823886514386
18,88,0.9839717694252197
18,89,0.8680969247346801
18,90,0.9620387086595993
18,91,0.9791721956470733
18,92,0.8680969247346801
18,93,0.9842268765443868
18,94,0.9534880100972939
18,95,0.9939217358246859
18,96,0.9520170404745171
18,97,0.9904954395367778
18,98,0.9493019139042682
18,99,0.9867077193682809
18,100,0.9394609671412051
18,101,0.9887507788886972
18,102,0.9651966776116471
18,103,0.9737249050709555
18,104,0.9873247341100182
18,105,0.9453437066851367
18,106,0.9948194378686175
18,107,0.9664298097290749
18,108,0.9691523726872439
18,109,0.9573787375819549
18,110,0.8978775695445553
19,1,0.964744387901356
19,2,0.9752612047548445
19,3,0.9695846655111573
19,4,0.957735226936238
19,5,0.9811149710970157
19,6,0.9577616444840689
19,7,0.9847631569589328
19,8,0.9747627350354562
19,9,0.9410623697339027
19,10,0.9751004725073256
19,11,0.9905618003468755
19,12,0.9703990622435731
19,13,0.9692229028719266
19,14,0.970140008466789
19,15,0.9886612135379318
19,16,0.9863405343134883
19,17,0.9861958223966849
19,18,0.9513354827894144
19,19,0.9769496603342771
19,20,0.9755686173250699
19,21,0.9593102792421979
19,22,0.9755362996916809
19,23,0.9788171231887683
19,24,0.990445266516593
19,25,0.9931187120982985
19,26,0.9508054759713572
19,27,0.9882742561900401
19,28,0.9808248686863272
19,29,0.9889818581094725
19,30,0.9940694037857642
19,31,0.9764187899503496
19,32,0.9612032320918076
19,33,0.9811523547610862
19,34,0.9820987139771165
19,35,0.9386653372066001
19,36,0.9924137530254619
19,37,0.991112901801293
19,38,0.9847550337457811
19,39,0.9882344804796872
19,40,0.9917046600236199
19,41,0.9886612135379318
19,42,0.949620154117248
19,43,0.9650239766617263
19,44,0.9845041779015357
19,45,0.9855605196435374
19,46,0.9867164264518014
19,47,0.9754270748191034
19,48,0.9844946373119531
19,49,0.9803864218974827
19,50,0.999155213994413
19,51,0.9882071386974032
19,52,0.9737637815186053
19,53,0.9813466173376177
19,54,0.9909466701271701
19,55,0.9882071386974032
19,56,0.9838471438509797
19,57,0.9485147388880166
19,58,0.8138756491198543
19,59,0.9838709083542327
19,60,0.9798379068057426
19,61,0.9841577315335375
19,62,0.9958783535389089
19,63,0.9662409938263885
19,64,0.9371811753529333
19,65,0.9671354995674126
19,66,0.9738115355939574
19,67,0.9908878259578917
19,68,0.9628103872309349
19,69,0.9848388304136972
19,70,0.9450722799170692
19,71,0.9886612135379318
19,72,0.9981786370792842
19,73,0.9364088265592401
19,74,0.9946427217495937
19,75,0.9005550361308456
19,76,0.973290834794968
19,77,0.9800182434728654
19,78,0.9829614869950589
19,79,0.9591679705556018
19,80,0.9849872061330218
19,81,0.9820987139771165
19,82,0.9445422723076154
19,83,0.9907725933602334
19,84,0.9628452903196985
19,85,0.9711555021267966
19,86,0.9700312977988479
19,87,0.9998523831297262
19,88,0.9640045307547502
19,89,0.9570624654359898
19,90,0.9799368690082939
19,91,0.9869789770713895
19,92,0.9737249050709555
19,93,0.974652921136127
19,94,0.9774277501342497
19,95,0.970910703882779
19,96,0.9695831548850158
19,97,0.976566513215087
19,98,0.9513592852396628
20,1,0.9831837963868072
20,2,0.970910703882779
20,3,0.971775170486138
20,4,0.9827265532154323
20,5,0.9778683410126614
20,6,0.9711747722015454
20,7,0.97498361426928
20,8,0.972923952834977
20,9,0.969080004454216
20,10,0.9573957476951482
20,11,0.9817689736295461
20,12,0.9683955332712397
20,13,0.9744808807318878
20,14,0.9887640640698989
20,15,0.9911660325312478
20,16,0.967107238833366
20,17,0.982331505569549
20,18,0.9820140874077634
20,19,0.9437767798553388
20,20,0.9872551381467931
20,21,0.9772061794771116
20,22,0.9672371752880771
20,23,0.9778683410126614
20,24,0.9770127029881608
20,25,0.9224468270169488
20,26,0.8680969247346801
20,27,0.9449522190104499
20,28,0.8131563109707088
20,29,0.9367425520571617
20,30,0.7690302581785489
20,31,0.8680969247346801
20,32,0.9278125558618906
20,33,0.9321268430415605
20,34,0.8338158532054567
20,35,0.9466784073839347
20,36,0.9821820904138197
20,37,0.9792778088967109
20,38,0.9609038329813924
20,39,0.9084721282203867
20,40,0.7973547134589627
20,41,0.9398531008673707
20,42,0.9704111367487993
20,43,0.9815329910019378
20,44,0.9723869931659872
20,45,0.969550361144969
20,46,0.9745118660706734
20,47,0.9230755359140035
20,48,0.9753097324529609
20,49,0.9855076490508916
20,50,0.9469011634087605
20,51,0.9729894177561818
20,52,0.9525536678433351
20,53,0.9526691864428218
20,54,0.9887881716669547
20,55,0.976956266518121
20,56,0.9632310609854478
20,57,0.978238158573504
20,58,0.971633874280244
20,59,0.9802542116724384
20,60,0.9730871945808879
20,61,0.9729904059507655
20,62,0.9277144847207995
20,63,0.941076672857851
20,64,0.9945736863421124
20,65,0.9797104744107468
20,66,0.9907559341147025
20,67,0.9848432139010542
20,68,0.9623022100610994
20,69,0.9586118138590312
20,70,0.9915177430045186
20,71,0.8367403526459483
20,72,0.9187898939768394
20,73,0.9769731189771663
20,74,0.9599385298423844
20,75,0.9743931534044413
20,76,0.9919854851373057
20,77,0.9372217807071881
20,78,0.9934760967123748
20,79,0.9815329910019378
20,80,0.9373059307062328
20,81,0.9618793776555784
20,82,0.9967483522749893
20,83,0.9879696533964115
20,84,0.9838471438509797
20,85,0.9967483522749893
20,86,0.8866907010347558
20,87,0.9298738280003129
20,88,0.9823261788279418
20,89,0.9865722040561088
20,90,0.9662847839254234
20,91,0.9993178131165693
20,92,0.9783821451944474
20,93,0.9815381622333412
20,94,0.9581509547139929
20,95,0.9869789770713895
20,96,0.9672997192385105
20,97,0.8493764885227445
20,98,0.9725981690466894
20,99,0.9692034351220489
20,100,0.9796982531419016
20,101,0.9825438745742417
20,102,0.995591419969586
20,103,0.9722520001005573
20,104,0.9931802190616497
20,105,0.9818073715370618
20,106,0.9528261134181435
20,107,0.9601469821794313
20,108,0.9791244146596909
20,109,0.9891848930174667
20,110,0.9867577308204499
20,111,0.9964126261851988
20,112,0.9898335468683518
20,113,0.9716271319299093
20,114,0.9496703664315884
20,115,0.9681517383561238
20,116,0.9799368690082939
20,117,0.9736488312437293
20,118,0.9421723441516263
20,119,0.9669095314940233
20,120,0.9854458473609073
20,121,0.9708260742916162
20,122,0.975216450817059
20,123,0.9614359054715503
20,124,0.9901862784890025
20,125,0.9550142673166587
20,126,0.9829229687799788
20,127,0.9720934588183074
20,128,0.964744380137966
20,129,0.9924137530254619
20,130,0.9338650734347624
20,131,0.9510163944422928
20,132,0.9732027636020757
20,133,0.9855848854226552
20,134,0.9465330452669829
20,135,0.9661786468407181
21,1,0.973141764567402
21,2,0.9926676511302321
21,3,0.9390111116710258
21,4,0.9891155746685971
21,5,0.9803143032934852
21,6,0.9965093089064196
21,7,0.9819146221956665
21,8,0.9883872048392781
21,9,0.9505540790878471
21,10,0.9951257989796405
21,11,0.9887587444117063
21,12,0.9829614869950589
21,13,0.9883831130042309
21,14,0.970910703882779
21,15,0.9954026810734551
21,16,0.9866133932786427
21,17,0.980001819135514
21,18,0.9770457077532898
21,19,0.9839649676660236
21,20,0.9739802043081975
21,21,0.9783821451944474
21,22,0.9875085445986704
21,23,0.9723049700878721
21,24,0.9225075314336559
21,25,0.942815745848402
21,26,0.9760950985267135
21,27,0.9816836991006215
21,28,0.9743014793689561
21,29,0.9824857059560961
21,30,0.9483830295915868
21,31,0.9851910368021932
21,32,0.9790134232605816
21,33,0.9515249923077211
21,34,0.9917034146228287
21,35,0.9896911865689693
21,36,0.9546022102813025
21,37,0.986296919618171
21,38,0.9768720207618196
21,39,0.9497430254976247
21,40,0.9903056124161687
21,41,0.9837950290833835
21,42,0.9485983754048324
21,43,0.9797375055605957
21,44,0.9307625606596631
21,45,0.9866760732877561
21,46,0.9832523491686973
21,47,0.942399613515653
21,48,0.9565408797332169
21,49,0.9985283861459462
21,50,0.977208569054532
21,51,0.9957437513733873
21,52,0.9939222026030938
21,53,0.9555703014577996
21,54,0.9820157757984018
21,55,0.9717134864839682
21,56,0.9805510659041401
21,57,0.9940694037857642
21,58,0.9945067683768988
21,59,0.995591419969586
21,60,0.9823456113494583
21,61,0.9946586015468848
21,62,0.9445422723076154
21,63,0.993134106441815
21,64,0.9681854822247508
21,65,0.999155213994413
21,66,0.9846284682029682
21,67,0.9860588419672494
21,68,0.9889324134290602
21,69,0.9818073715370618
21,70,0.9333956949912169
21,71,0.973277276704281
21,72,0.9760950985267135
21,73,0.8990902004957922
21,74,0.9381374019747277
21,75,0.960076386387125
21,76,0.9828286216757084
21,77,0.932728539650558
21,78,0.9803773406767342
21,79,0.9387980102715836
21,80,0.978831199785156
21,81,0.9663177028453694
21,82,0.9861958223966849
21,83,0.9865459751916081
21,84,0.9641151652595532
21,85,0.977208569054532
21,86,0.9508000622703066
21,87,0.9056184141310604
21,88,0.9900092071750108
21,89,0.9957875616495
21,90,0.9185376737108237
21,91,0.9782883434098988
21,92,0.9786545388529282
21,93,0.9585734885238677
21,94,0.9907559341147025
21,95,0.9771597456176468
21,96,0.9860012146950964
21,97,0.9334593886136549
21,98,0.9838512985220256
21,99,0.9993963183172777
21,100,0.956231200445139
21,101,0.9944390614718481
21,102,0.9933416128458246
21,103,0.9395644139621224
21,104,0.962988768335964
21,105,0.9836134140265711
21,106,0.9742530529892819
21,107,0.9493769020664382
21,108,0.9901391503967452
21,109,0.9851204337399232
21,110,0.9836789522161666
21,111,0.9651688345278777
21,112,0.9971741560461171
22,1,0.9678491147962374
22,2,0.9285593417789044
22,3,0.98465162627011
22,4,0.9935725156828703
22,5,0.5327327526491009
22,6,0.9637275286756819
22,7,0.9785781655996653
22,8,0.9690167065264776
22,9,0.9798232760032729
22,10,0.9924137530254619
22,11,0.8913428709823188
22,12,0.9586705805527989
22,13,0.9922715413713119
22,14,0.9655089101446956
22,15,0.9086075214936903
22,16,0.9944390614718481
22,17,0.8824571720438821
22,18,0.7145930442357302
22,19,0.9612578945651769
22,20,0.9469097838702254
22,21,0.9707344019745341
22,22,0.9807975131755239
22,23,0.8991757027039853
22,24,0.999155213994413
22,25,0.8860868224810524
22,26,0.9618924559120592
22,27,0.9527018632474142
22,28,0.9073617935216942
22,29,0.9606039616761531
22,30,0.8900984199534052
22,31,0.9127767843421378
22,32,0.9983693406030014
22,33,0.9961379840083953
22,34,0.9092314576304606
22,35,0.9557311111816799
22,36,0.8298157000825757
22,37,0.9279422558643433
22,38,0.9650421131643633
22,39,0.9813718169695075
22,40,0.7559742172764152
22,41,0.9256003443884657
22,42,0.9967483522749893
22,43,0.7625618952023043
22,44,0.9623337966560916
22,45,0.9703074055336184
22,46,0.9084123839298095
22,47,0.9739302215949118
22,48,0.9970772700487724
22,49,0.9796982531419016
22,50,0.9870781581934562
22,51,0.985353953465563
22,52,0.8768505916902825
22,53,0.9606013516604148
22,54,0.9238556110672378
22,55,0.9717233038117803
22,56,0.9675676264939808
22,57,0.9756095459559955
22,58,0.9534269863671737
22,59,0.9691359964652086
22,60,0.9532196195066809
22,61,0.9705485347417535
22,62,0.9445626637052797
22,63,0.9691670798926997
22,64,0.984768933986097
22,65,0.8558037921246631
22,66,0.9905787698458128
22,67,0.9539163578251233
22,68,0.9771731703572407
22,69,0.991066848521901
22,70,0.9161715294543447
22,71,0.9421802930478382
22,72,0.8010975817571124
22,73,0.8463167763575024
22,74,0.9624072760106582
22,75,0.9983631419771768
22,76,0.9922777193718557
22,77,0.9670187888894557
22,78,0.633855249198562
23,1,0.9753833331247218
23,2,0.9868581780526013
23,3,0.9623022100610994
23,4,0.9890688264763119
23,5,0.9876327083826792
23,6,0.9906106654612958
23,7,0.9823456113494583
23,8,0.9722520001005573
23,9,0.9760726311506114
23,10,0.9499366183631736
23,11,0.9670381396684269
23,12,0.9761405455348532
23,13,0.9721434647020661
23,14,0.8573633910270579
23,15,0.9762872492013683
23,16,0.9826751735281276
23,17,0.992698983637903
23,18,0.98117227445381
23,19,0.9805292313230668
23,20,0.9914240479184391
23,21,0.9731111246031473
23,22,0.9658750410339321
23,23,0.9731343864693374
23,24,0.8906342436181542
23,25,0.9432098421946729
23,26,0.9727189562432212
23,27,0.7969189125075711
23,28,0.9747758997183409
23,29,0.9922816930954419
23,30,0.9688985093578089
23,31,0.9739802043081975
23,32,0.9844946373119531
23,33,0.8654395220941387
23,34,0.9757836232206185
23,35,0.98449083724458
23,36,0.979463410636729
23,37,0.9898420303875501
23,38,0.9673119940305807
23,39,0.9727189562432212
23,40,0.9826751735281276
23,41,0.9409592131159192
23,42,0.9716589006337497
23,43,0.9745118660706734
23,44,0.9331474501492985
23,45,0.9776510516243924
23,46,0.9917697766750504
23,47,0.9635789239201528
23,48,0.9361182559295282
23,49,0.9577058556292035
23,50,0.9703724598758368
23,51,0.985617715311
23,52,0.9762060824463092
23,53,0.9893704843077824
23,54,0.984147493333861
23,55,0.9785705391774845
23,56,0.9634982114990771
23,57,0.9613019826131446
23,58,0.9760726311506114
23,59,0.9623022100610994
23,60,0.9970772700487724
23,61,0.9796036240711294
23,62,0.9817952823067719
23,63,0.9594908471008075
23,64,0.9953112912867987
23,65,0.9761405455348532
23,66,0.987638603726938
23,67,0.9557189955322387
23,68,0.9944051403348466
23,69,0.9725804212225875
23,70,0.9953137941468719
23,71,0.960562281821328
23,72,0.991956801133043
23,73,0.9639031204986226
23,74,0.9998523831297262
23,75,0.9966199799117461
23,76,0.9810959306256779
23,77,0.9785781655996653
23,78,0.9909466701271701
23,79,0.9834932600280994
23,80,0.999999999698882
23,81,0.9626484548543564
23,82,0.9813375876093553
23,83,0.9903555813077332
23,84,0.952989646607816
23,85,0.984302234787102
23,86,0.9836789522161666
23,87,0.985798615552369
23,88,0.9572723905426253
23,89,0.9826751735281276
23,90,0.97300655609874
23,91,0.8892987656511238
23,92,0.9801073796377662
23,93,0.9601469821794313
23,94,0.9716589006337497
23,95,0.9747317414406405
23,96,0.9794008078654569
23,97,0.9602925930393111
23,98,0.9567384633237723
23,99,0.972923952834977
23,100,0.9718956621720016
23,101,0.9928058766670076
23,102,0.9597844246588142
23,103,0.9678149862884291
23,104,0.9685489340329863
23,105,0.9926367029169783
23,106,0.9954026810734551
23,107,0.9837144480360698
23,108,0.984448301121235
23,109,0.9619693039009601
23,110,0.9816574971837921
23,111,0.9981786370792842
23,112,0.9506066779623064
23,113,0.987931938864485
23,114,0.9886612135379318
23,115,0.9751940186085611
23,116,0.9958907849058539
23,117,0.949225029632019
23,118,0.9518791906530017
24,1,0.9135399213523414
24,2,0.8470566190907063
24,3,0.9465323761231879
24,4,0.9053671342382756
24,5,0.9978017854092235
24,6,0.9446774218991962
24,7,0.9817101923156752
24,8,0.9865802984004381
24,9,0.9817101923156752
24,10,0.9974210328872674
24,11,0.8450115854316976
24,12,0.9659614553410246
24,13,0.9764966211657224
24,14,0.9685003056119836
24,15,0.9593227698778404
24,16,0.9816256098767133
24,17,0.9983960004018181
24,18,0.9820157757984018
24,19,0.9163653501062083
24,20,0.9943369267486011
24,21,0.7364998555438318
24,22,0.8449476664468769
24,23,0.9507164688825436
24,24,0.954501042933106
24,25,0.9868136818514015
24,26,0.8559224470082647
24,27,0.9148203405481383
24,28,0.8957186470232883
24,29,0.9591200644252875
24,30,0.967991328795937
24,31,0.5045231093934867
24,32,0.9465496242235358
24,33,0.6049983446464143
24,34,0.9404176000952077
24,35,0.6156758704360655
24,36,0.9434005792858577
24,37,0.9369375502650275
24,38,0.9729273116989783
24,39,0.8980867093826849
24,40,0.8164786411299705
24,41,0.8922880912668676
24,42,0.9931522485794695
24,43,0.743866490570155
24,44,0.9961379840083953
24,45,0.8290565203121951
24,46,0.9812053403389647
24,47,0.9651800235499399
24,48,0.9897629258921141
24,49,0.9783821451944474
24,50,0.9707956539882545
24,51,0.9333876406301678
24,52,0.9782354375008016
24,53,0.9511694254289027
24,54,0.8980356015830195
24,55,0.6887174888913231
24,56,0.9290940710521634
24,57,0.9663962418562864
24,58,0.5970817359742968
24,59,0.9309760972603824
24,60,0.8940271726846539
24,61,0.5092983302374303
24,62,0.6638873464075971
24,63,0.852393569163023
24,64,0.8992287887693549
25,1,0.9530330908480379
25,2,0.9280743111888188
25,3,0.9210449338986539
25,4,0.9739210682310029
25,5,0.9549650882016774
25,6,0.9836193443603787
25,7,0.9626866136252268
25,8,0.9613631727991834
25,9,0.9883872048392781
25,10,0.9485528813139743
25,11,0.986300739560626
25,12,0.999155213994413
25,13,0.9870781581934562
25,14,0.9951069627440665
25,15,0.9829441461086192
25,16,0.9907337095571095
25,17,0.967709529049738
25,18,0.9318833860147953
25,19,0.973824873557847
25,20,0.8922862946205181
25,21,0.9439406194722537
25,22,0.9447330362010798
25,23,0.9974210328872674
25,24,0.9727335918913875
25,25,0.9837322797028314
25,26,0.9741474024687328
25,27,0.9873247341100182
25,28,0.9711555021267966
25,29,0.9897629258921141
25,30,0.9855334045638027
25,31,0.9729491616527419
25,32,0.9439288898206983
25,33,0.9993178131165693
25,34,0.9756728266888832
25,35,0.9855334045638027
25,36,0.9411001856509296
25,37,0.9166118043545641
25,38,0.9915177430045186
25,39,0.9764082961967435
25,40,0.9685024196657086
25,41,0.9936290754949484
25,42,0.9599801063925824
25,43,0.9994695143007903
25,44,0.9473773593377677
25,45,0.9551834049781731
25,46,0.984302234787102
25,47,0.9901730342368653
25,48,0.9846914945911415
25,49,0.9583021034334742
25,50,0.9728613261101562
25,51,0.9675401643308625
25,52,0.9789040363310975
25,53,0.9697759089744451
25,54,0.9901862784890025
25,55,0.9750238736229064
25,56,0.964054961124786
25,57,0.9455079588801483
25,58,0.985683032447219
25,59,0.9633537886080421
25,60,0.9534441810640348
25,61,0.9935051813139356
25,62,0.963543334820861
25,63,0.9424343373967959
25,64,0.9722520001005573
25,65,0.9894609887865533
25,66,0.9717418626915109
25,67,0.9903127287070046
25,68,0.8923878908916282
25,69,0.9935677403152775
25,70,0.9554180840852147
25,71,0.9921657535065613
25,72,0.9827416568969951
25,73,0.99606447738675
25,74,0.9788564644389428
25,75,0.9636334974026766
25,76,0.951185174349044
25,77,0.9903188313490879
26,1,0.9795701572661314
26,2,0.9778683410126614
26,3,0.9689879750089658
26,4,0.994965604071179
26,5,0.9971741560461171
26,6,0.9837322797028314
26,7,0.974652921136127
26,8,0.9752564949570035
26,9,0.9877509287311257
26,10,0.98143252672073
26,11,0.9807776132310391
26,12,0.9605954217825353
26,13,0.9866133932786427
26,14,0.9791721956470733
26,15,0.9939757189183085
26,16,0.9818073715370618
26,17,0.9848432139010542
26,18,0.9853029451383424
26,19,0.9818073715370618
26,20,0.9757483376997875
26,21,0.9960462667661583
26,22,0.9769874904205804
26,23,0.9876327083826792
26,24,0.9889536884654369
26,25,0.9879696533964115
26,26,0.9656200101540073
26,27,0.9832281357883119
26,28,0.9889536884654369
26,29,0.9916032804083943
26,30,0.9815329910019378
26,31,0.9490153599739333
26,32,0.9742530529892819
26,33,0.97300655609874
26,34,0.9742747646718144
26,35,0.9926367029169783
26,36,0.982379696816787
26,37,0.9807776132310391
26,38,0.964054961124786
26,39,0.9850652585710077
26,40,0.9806032796974359
26,41,0.985080479848989
26,42,0.9741157349913009
26,43,0.9617169295597026
26,44,0.9477041712906857
26,45,0.9717134864839682
26,46,0.9425582511026438
26,47,0.9640045307547502
26,48,0.9278125558618906
26,49,0.8772813085063867
26,50,0.9725804212225875
26,51,0.9970534932467505
26,52,0.9931187120982985
26,53,0.9609442795601217
26,54,0.6742160458643367
26,55,0.9519267217802299
26,56,0.9528261134181435
26,57,0.6742160458643367
26,58,0.952982259128705
26,59,0.9379199030076044
26,60,0.8741706483422957
26,61,0.9951257989796405
26,62,0.9609038329813924
26,63,0.9713944688836105
26,64,0.9425582511026438
26,65,0.9823411832791933
26,66,0.9485147388880166
26,67,0.9752564949570035
26,68,0.9877509287311257
26,69,0.9746219277610622
26,70,0.9769599065677925
26,71,0.9707466180557407
26,72,0.985886429897068
26,73,0.9855076490508916
26,74,0.9676472874442859
26,75,0.9850652585710077
26,76,0.9281795697310568
26,77,0.9730871945808879
26,78,0.9803260340428451
26,79,0.9775819648798381
26,80,0.9746274401549888
26,81,0.9668593677853978
26,82,0.9513354827894144
26,83,0.9634982114990771
26,84,0.9456029484698589
26,85,0.9645823766150382
26,86,0.9518365564817047
26,87,0.9803260340428451
26,88,0.9435923799047543
26,89,0.9605954217825353
26,90,0.9339367339209101
26,91,0.9363258139324775
26,92,0.9645823766150382
26,93,0.9641036219416936
26,94,0.9821820904138197
26,95,0.9479512832914395
26,96,0.9750603078388331
26,97,0.9384855966835655
26,98,0.9836737422281006
26,99,0.9817689736295461
26,100,0.931482985300558
26,101,0.8804478663510016
26,102,0.9675401643308625
26,103,0.9752564949570035
26,104,0.9877509287311257
26,105,0.9858740918455071
26,106,0.9480423298625665
26,107,0.9520774968012019
26,108,0.973958913381834
26,109,0.9834391514696661
26,110,0.973958913381834
26,111,0.9755303436184843
26,112,0.962650755649325
26,113,0.9602925930393111
26,114,0.9808517708668483
26,115,0.9525110252944884
26,116,0.9914323483082201
26,117,0.9486280878895657
26,118,0.9911660325312478
26,119,0.9707466180557407
26,120,0.982331505569549
26,121,0.9752564949570035
26,122,0.9877509287311257
26,123,0.9528261134181435
26,124,0.9480423298625665
26,125,0.9520774968012019
26,126,0.973958913381834
26,127,0.9834391514696661
26,128,0.9854090680812781
26,129,0.939014024589578
26,130,0.978597597039101
26,131,0.973958913381834
26,132,0.9749321691526542
26,133,0.9459477951830579
26,134,0.8336200297149854
26,135,0.9791721956470733
26,136,0.9929554840722817
26,137,0.984147493333861
26,138,0.9438727957206485
26,139,0.978831199785156
26,140,0.9877509287311257
26,141,0.9485147388880166
26,142,0.9563186350951907
26,143,0.9520774968012019
26,144,0.973958913381834
26,145,0.9834391514696661
26,146,0.984448301121235
26,147,0.908758246355214
26,148,0.9860876350276813
26,149,0.9539061491451157
26,150,0.973958913381834
26,151,0.9778683410126614
26,152,0.9718576468370287
26,153,0.9854090680812781
26,154,0.9747824354925766
26,155,0.9776816275945464
26,156,0.9823456113494583
26,157,0.9281795697310568
26,158,0.9938801935650305
26,159,0.9877509287311257
26,160,0.9858740918455071
26,161,0.9480423298625665
26,162,0.9520774968012019
26,163,0.973958913381834
26,164,0.9834391514696661
26,165,0.9467712059024614
26,166,0.9808248686863272
26,167,0.9904954395367778
26,168,0.9868581780526013
26,169,0.9879696533964115
26,170,0.9259825752256481
26,171,0.9798189020761692
26,172,0.9519267217802299
26,173,0.95815300589555
26,174,0.9752564949570035
26,175,0.9877509287311257
26,176,0.9505778193025918
26,177,0.9601469821794313
26,178,0.9520774968012019
26,179,0.973958913381834
26,180,0.9834391514696661
26,181,0.9670381396684269
26,182,0.9661983106771168
26,183,0.9883872048392781
26,184,0.9816836991006215
26,185,0.9854090680812781
26,186,0.9964126261851988
26,187,0.9985283861459462
26,188,0.983076101081612
26,189,0.9914240479184391
26,190,0.9752564949570035
26,191,0.9877509287311257
26,192,0.862104035915715
26,193,0.9641473509842078
26,194,0.9850652585710077
26,195,0.9446344320538095
26,196,0.7625618952023043
26,197,0.9948476777060661
26,198,0.9801667983811952
26,199,0.9757483376997875
26,200,0.970910703882779
26,201,0.9804926501841555
26,202,0.9854090680812781
26,203,0.9798189020761692
26,204,0.8790445801296715
26,205,0.9785971701314613
26,206,0.9821820904138197
26,207,0.9769599065677925
26,208,0.9662869644110783
26,209,0.9746274401549888
26,210,0.9858740918455071
26,211,0.984448301121235
26,212,0.9836737422281006
26,213,0.9919545993438492
26,214,0.9305940232986569
26,215,0.9742305068999545
26,216,0.9682254808029502
26,217,0.9778683410126614
26,218,0.9575994283042268
26,219,0.9485147388880166
26,220,0.9855076490508916
26,221,0.9752664811984887
26,222,0.9695846655111573
26,223,0.9454588128716401
26,224,0.862104035915715
26,225,0.9458777509731473
26,226,0.9868581780526013
26,227,0.9146686503121102
27,1,0.9826031984142782
27,2,0.9468984532295535
27,3,0.9709696759158472
27,4,0.9958783535389089
27,5,0.9899288756777207
27,6,0.9816836991006215
27,7,0.9691707846577893
27,8,0.9756268369827248
27,9,0.9711555021267966
27,10,0.9526297427581147
27,11,0.9582092411243361
27,12,0.9528463917287049
27,13,0.9876012244585854
27,14,0.9786841815587124
27,15,0.9606072701049067
27,16,0.9588719808569695
27,17,0.9936767058265974
27,18,0.9380045075358323
27,19,0.883870963941146
27,20,0.9785781655996653
27,21,0.9420511273409153
27,22,0.9558917686906949
27,23,0.9957875616495
27,24,0.9546262678189619
27,25,0.9762254215267441
27,26,0.9597388275529903
27,27,0.9742305068999545
27,28,0.9917478872216365
27,29,0.9929143178468018
27,30,0.9974959493110025
27,31,0.9836851564954892
27,32,0.9858975515850785
27,33,0.9750238736229064
27,34,0.9563377259980895
27,35,0.9797170238786366
27,36,0.9593227698778404
27,37,0.9595491943202559
27,38,0.9694815127155956
27,39,0.9495341476318983
27,40,0.7533082508709693
27,41,0.9883611539885192
27,42,0.9803773406767342
27,43,0.9729430004619355
27,44,0.8742445707954156
27,45,0.9776203469168477
27,46,0.9634492197825527
27,47,0.985000358757705
27,48,0.9917156705755698
27,49,0.952071127094394
27,50,0.9806976271288494
27,51,0.9944051403348466
27,52,0.9931396774730797
27,53,0.9336107671749839
27,54,0.986296919618171
27,55,0.9951050571681321
27,56,0.9732027636020757
27,57,0.9528565121053059
27,58,0.95815300589555
27,59,0.9865802984004381
27,60,0.8732917947815457
27,61,0.9268369156924858
27,62,0.9581823779218908
27,63,0.9307780440458645
27,64,0.9391434145868093
27,65,0.9659548268985363
27,66,0.9447850275437963
27,67,0.9772048641851871
27,68,0.9903555813077332
27,69,0.979463437975761
27,70,0.9664343535882167
27,71,0.9768720207618196
27,72,0.9643432386874823
27,73,0.9918117689610964
27,74,0.977527509066979
27,75,0.9662014400206999
27,76,0.9910386001428042
27,77,0.9385311752642471
27,78,0.9939757189183085
27,79,0.9783821451944474
27,80,0.9996947549633299
27,81,0.9814727640997495
27,82,0.9602341662978466
27,83,0.9939703266097959
27,84,0.980638930026779
27,85,0.9766550924517521
27,86,0.9723656105296795
27,87,0.9366268308261352
27,88,0.9628648840243521
27,89,0.9669191974988913
27,90,0.9703504520014458
27,91,0.9590943597667136
27,92,0.9788059534524155
