sura,aya,lof_score,lof_is_anom
6,93,-0.9945867656376401,0
6,94,-1.019429956047072,0
6,95,-1.0278896525994428,0
6,96,-1.030164546765796,0
6,97,-0.9609541353669752,0
6,98,-1.2170165904766395,0
6,99,-0.9811802920018711,0
6,100,-1.1633385890560348,0
6,101,-1.4113606865180022,0
6,102,-1.3353195405152278,0
6,103,-0.9851336839783935,0
6,104,-1.0413870887076568,0
6,105,-1.508999615241184,0
6,106,-1.0200794646117917,0
6,107,-0.9522994678666826,0
6,108,-0.9832714626357577,0
6,109,-0.9874878022195771,0
6,110,-1.1272876833998604,0
6,111,-1.088471358914044,0
6,112,-0.9867151841239565,0
6,113,-1.0364300874077474,0
6,114,-0.9948278481056855,0
6,115,-1.2292710997196639,0
6,116,-1.0722978373876546,0
6,117,-1.3100862997444729,0
6,118,-1.044981094855271,0
6,119,-1.1345445243993535,0
6,120,-1.0886255811225243,0
6,121,-1.11634958088669,0
6,122,-0.9961772372151616,0
6,123,-1.0463850994375086,0
6,124,-1.0065215000591565,0
6,125,-0.9865025594461722,0
6,126,-1.2949959855787685,0
6,127,-0.9996990339911616,0
6,128,-1.0017447014403196,0
6,129,-1.0261614032381405,0
6,130,-1.2288012363593983,0
6,131,-1.0013444289343019,0
6,132,-1.2841016910628513,0
6,133,-1.0170075373555147,0
6,134,-0.9518677591201572,0
6,135,-0.9677033745017145,0
6,136,-0.9843605542765506,0
6,137,-1.0816445990197538,0
6,138,-1.0354165479329502,0
6,139,-0.9955514614458381,0
6,140,-0.9714076956246499,0
6,141,-0.9841395719377433,0
6,142,-1.1750789674136553,0
6,143,-1.0572731441014642,0
6,144,-0.9943750563355179,0
6,145,-1.638369153166708,1
6,146,-0.9596541029827232,0
6,147,-1.1694980158441914,0
6,148,-1.014325405385818,0
6,149,-1.031345898665105,0
6,150,-0.9553967338510357,0
6,151,-0.9939279369178541,0
6,152,-1.008869359343485,0
6,153,-1.0510848311711771,0
6,154,-1.1363760754268877,0
6,155,-0.9952523760878822,0
6,156,-1.030164546765796,0
6,157,-0.9942517861968261,0
6,158,-1.0391304074623888,0
6,159,-0.9788705766688576,0
6,160,-1.0638788669897115,0
6,161,-1.0050375467948887,0
6,162,-1.0269986786853482,0
6,163,-1.0466832102617105,0
6,164,-1.1425498131098215,0
6,165,-1.0524662154984996,0
7,1,-1.1649032272912516,0
7,2,-0.9730594659544025,0
7,3,-1.0068273641809926,0
7,4,-1.014928770132523,0
7,5,-0.9778832668667459,0
7,6,-1.4150816913130562,0
7,7,-1.0552690213004117,0
7,8,-0.9898086316126313,0
7,9,-1.088449046838862,0
7,10,-0.9980902055299227,0
7,11,-1.0406649325547348,0
7,12,-1.1704247801045453,0
7,13,-1.2438625167611832,0
7,14,-0.9445405535944336,0
7,15,-1.0,0
7,16,-1.0051044225514547,0
7,17,-1.066224132927632,0
7,18,-1.1064286864583088,0
7,19,-1.0213446191707714,0
7,20,-1.0175711458902081,0
7,21,-1.0300274384745713,0
7,22,-1.0455257352388936,0
7,23,-1.0255197397179596,0
7,24,-1.1800858338245475,0
7,25,-1.217933280562176,0
7,26,-1.0827167433050777,0
7,27,-1.2083810769879253,0
7,28,-1.0766620498503916,0
7,29,-1.050580933908924,0
7,30,-1.008126718293698,0
7,31,-0.9734054105806619,0
7,32,-0.9834804288872376,0
7,33,-1.560219711003302,1
7,34,-0.9942136749249751,0
7,35,-0.9805064855612251,0
7,36,-0.9860413925926066,0
7,37,-1.0386456426388322,0
7,38,-0.995626947290499,0
7,39,-1.1957105676651059,0
7,40,-0.9779685038222846,0
7,41,-1.001906877337804,0
7,42,-0.9836421750478422,0
7,43,-0.9535209335695523,0
7,44,-0.9866968385645356,0
7,45,-1.5647878032917837,1
7,46,-1.01596462094918,0
7,47,-1.0228055639064941,0
7,48,-1.2256029410831286,0
7,49,-1.0187429603902152,0
7,50,-1.0297621722726344,0
7,51,-1.0542421884381392,0
7,52,-1.1212391650040032,0
7,53,-1.0230093653251502,0
7,54,-1.0181888040106937,0
7,55,-1.0574101777729212,0
7,56,-1.0458023858728416,0
7,57,-1.1348411657849822,0
7,58,-1.1320036492853018,0
7,59,-1.0065820625874433,0
7,60,-0.9714846327622236,0
7,61,-1.0365894229085382,0
7,62,-0.998509501945948,0
7,63,-1.085801623707665,0
7,64,-1.013558286588788,0
7,65,-1.0042943185628734,0
7,66,-1.0184746926403982,0
7,67,-1.021069063854943,0
7,68,-0.9905086188209588,0
7,69,-1.0341904143719023,0
7,70,-1.0740688213798,0
7,71,-0.9997752990275253,0
7,72,-1.1182296029273924,0
7,73,-0.9880055943199642,0
7,74,-1.0367651364664152,0
7,75,-0.9836786854149964,0
7,76,-1.0410974599375185,0
7,77,-1.0506811447247315,0
7,78,-0.9955612644863259,0
7,79,-0.9770523844290645,0
7,80,-0.9811884762752776,0
7,81,-0.9948087102000869,0
7,82,-0.9908930339671056,0
7,83,-1.051372549830979,0
7,84,-0.996519138143376,0
7,85,-0.9975836034223964,0
7,86,-0.9858343067950386,0
7,87,-0.9952726271313228,0
7,88,-0.9969763970309931,0
7,89,-1.1724198854409789,0
7,90,-0.9661471396256613,0
7,91,-0.9955612644863259,0
7,92,-0.98884613949854,0
7,93,-1.1888228316095806,0
7,94,-1.0413870887076568,0
7,95,-0.9719071024753625,0
7,96,-1.0337822390942963,0
7,97,-0.992569284488642,0
7,98,-0.9820110173831271,0
7,99,-1.0525669969383145,0
7,100,-1.0114549933405719,0
7,101,-0.9940980786257327,0
7,102,-1.0294834292303132,0
7,103,-0.9792081061742115,0
7,104,-0.9831455463623646,0
7,105,-1.0209318991536058,0
7,106,-1.274462086970702,0
7,107,-0.994215058823368,0
7,108,-0.9287730112373931,0
7,109,-0.9756174647555124,0
7,110,-0.9926471986083885,0
7,111,-1.0299306552385545,0
7,112,-1.0043338038795997,0
7,113,-1.0424562394287897,0
7,114,-1.016018624289085,0
7,115,-0.935067819461783,0
7,116,-1.0209172427687976,0
7,117,-0.9765539320680426,0
7,118,-0.9903852842070885,0
7,119,-1.06880039661136,0
7,120,-0.9995396663458329,0
7,121,-1.284462071543461,0
7,122,-0.9714618736660533,0
7,123,-1.014313694189469,0
7,124,-1.716247880094651,1
7,125,-1.010872396036623,0
7,126,-1.012511702543034,0
7,127,-1.0347595666595941,0
7,128,-0.9832905245890261,0
7,129,-0.978625960506284,0
7,130,-1.038998200326727,0
7,131,-0.995513801761863,0
7,132,-1.0161098278317184,0
7,133,-1.0511107285000816,0
7,134,-1.0061977948764775,0
7,135,-1.0128623097903973,0
7,136,-1.317754154610282,0
7,137,-1.2747454609756648,0
7,138,-1.007635856578971,0
7,139,-1.023244268318916,0
7,140,-0.9713201619656946,0
7,141,-1.0289456214906771,0
7,142,-1.104662732154205,0
7,143,-0.9792715241509746,0
7,144,-1.063021679785589,0
7,145,-1.0086756455220751,0
7,146,-1.0030431144958862,0
7,147,-0.9690194515318347,0
7,148,-1.0194806952789264,0
7,149,-0.9893496083976961,0
7,150,-0.9912150958705522,0
7,151,-1.0165332351180354,0
7,152,-1.0281952213629395,0
7,153,-0.9251459510103042,0
7,154,-0.9748384974647122,0
7,155,-1.0529595424858773,0
7,156,-0.9986163300576607,0
7,157,-1.1540645326086687,0
7,158,-0.9988863523229028,0
7,159,-0.9714846327622236,0
7,160,-0.9971957574521466,0
7,161,-1.0168844009014117,0
7,162,-0.9984920818674612,0
7,163,-0.9840565295756274,0
7,164,-1.07177345822678,0
7,165,-1.0480136953277917,0
7,166,-0.9965403525187785,0
7,167,-1.176304871729338,0
7,168,-1.0378649883815996,0
7,169,-0.9926229915979325,0
7,170,-1.0355829551021396,0
7,171,-1.0771797288664935,0
7,172,-0.9943494262542613,0
7,173,-1.036780603445521,0
7,174,-1.0636415950915847,0
7,175,-1.112142062502165,0
7,176,-0.9671899992381304,0
7,177,-1.1403896228921333,0
7,178,-0.9922993821711849,0
7,179,-1.0099939312847523,0
7,180,-1.0187429603902152,0
7,181,-1.234763662286931,0
7,182,-0.9264509010825887,0
7,183,-0.8568010500434726,0
7,184,-1.001583055887841,0
7,185,-1.0546055510027486,0
7,186,-0.935067819461783,0
7,187,-0.9937867298369987,0
7,188,-1.1256614110434442,0
7,189,-0.9941783485855582,0
7,190,-1.0415078976286647,0
7,191,-0.9518677591201572,0
7,192,-1.032058091601214,0
7,193,-1.0724178417854355,0
7,194,-1.1808723505418641,0
7,195,-0.9861668158094933,0
7,196,-0.9851770938572255,0
7,197,-1.2039830818610404,0
7,198,-1.0355829551021396,0
7,199,-0.9738211138742822,0
7,200,-0.9703355110683874,0
7,201,-1.1281488334907475,0
7,202,-0.9905086188209588,0
7,203,-1.0129077571326193,0
7,204,-1.05431607175547,0
7,205,-1.1309524886274638,0
7,206,-1.1111468854967934,0
8,1,-1.0365315482118853,0
8,2,-1.083408129010939,0
8,3,-1.0252959506177042,0
8,4,-1.369831356682119,0
8,5,-0.9853588117773416,0
8,6,-1.0367219238305965,0
8,7,-0.9927974924518175,0
8,8,-1.0187529346680346,0
8,9,-0.9894447963932743,0
8,10,-0.9944094695785275,0
8,11,-1.0225654991771058,0
8,12,-1.0037692875916697,0
8,13,-0.9938189844080909,0
8,14,-1.0056071934661888,0
8,15,-1.1174074490579222,0
8,16,-1.3480572828601336,0
8,17,-1.0277735457491504,0
8,18,-1.0124820007352409,0
8,19,-1.0067650469975544,0
8,20,-1.1294904608063068,0
8,21,-1.3089352405409775,0
8,22,-0.9225153499478249,0
8,23,-1.1843548167088183,0
8,24,-1.0293461725760389,0
8,25,-1.0042943185628734,0
8,26,-1.032181907123047,0
8,27,-1.358991999256982,0
8,28,-1.2733090772803042,0
8,29,-0.9601458419025795,0
8,30,-0.9929719661152114,0
8,31,-0.9758208421893413,0
8,32,-1.0604418301607494,0
8,33,-1.0317162783846947,0
8,34,-1.0229998817401154,0
8,35,-1.0169082543786794,0
8,36,-1.0020996852039734,0
8,37,-1.0507465056213485,0
8,38,-1.032884868126365,0
8,39,-0.9431792927639501,0
8,40,-0.9733828270531584,0
8,41,-1.0233776602388835,0
8,42,-1.0027414185906363,0
8,43,-0.9976243780405747,0
8,44,-1.015622275120792,0
8,45,-0.9944432141508017,0
8,46,-1.06439747375029,0
8,47,-1.1345706231288866,0
8,48,-1.0447507185086335,0
8,49,-0.9961064048134443,0
8,50,-1.2287956394132782,0
8,51,-1.1347709295775734,0
8,52,-0.9540107402023127,0
8,53,-1.0342830713238313,0
8,54,-0.9931284405570336,0
8,55,-0.9761542304967381,0
8,56,-0.9703355110683874,0
8,57,-1.1819217713494812,0
8,58,-0.9610773998910112,0
8,59,-0.9755993324404674,0
8,60,-0.9810972759048493,0
8,61,-0.957228741045992,0
8,62,-0.9701472354647734,0
8,63,-1.003819522590722,0
8,64,-0.9226153916699893,0
8,65,-0.9948473961931834,0
8,66,-0.9777058324711181,0
8,67,-1.0674307399939094,0
8,68,-1.0546128117786775,0
8,69,-1.1023199890287663,0
8,70,-0.9953210522481866,0
8,71,-1.051345584697584,0
8,72,-1.0002072568347178,0
8,73,-1.0121348988490397,0
8,74,-1.022707080691413,0
8,75,-0.9785558760740475,0
9,1,-1.0294834292303132,0
9,2,-0.9828347566880783,0
9,3,-0.964729151297923,0
9,4,-1.0178761605257736,0
9,5,-1.0653362356276204,0
9,6,-1.119741412529929,0
9,7,-0.9916093144119136,0
9,8,-1.0048229972699914,0
9,9,-0.9943756329990044,0
9,10,-1.0365894229085382,0
9,11,-1.1781138567503928,0
9,12,-1.0615701034687013,0
9,13,-1.0107164103689903,0
9,14,-1.1046997005765584,0
9,15,-0.9900012317824803,0
9,16,-1.0032540324142025,0
9,17,-0.9952822772136013,0
9,18,-0.9889421824235308,0
9,19,-1.0272444606080886,0
9,20,-1.082794100848831,0
9,21,-1.2739541675253658,0
9,22,-1.0147746117977294,0
9,23,-1.5468484968453187,0
9,24,-1.4458789823342308,0
9,25,-0.9905398214617781,0
9,26,-1.000071213885239,0
9,27,-1.340696937509691,0
9,28,-0.9733169256618333,0
9,29,-1.0498162722464672,0
9,30,-1.0411244695488118,0
9,31,-0.9890052228373234,0
9,32,-1.0157153614441674,0
9,33,-0.9439059046891265,0
9,34,-1.0080998619913146,0
9,35,-1.0180717402805954,0
9,36,-1.0196543676805583,0
9,37,-0.9838541266207479,0
9,38,-1.1181617792932108,0
9,39,-0.9858069846919267,0
9,40,-1.008030888543381,0
9,41,-1.0013059819379282,0
9,42,-1.0577239450107547,0
9,43,-1.0149219659921775,0
9,44,-0.9957824355433307,0
9,45,-1.024597643575219,0
9,46,-1.0096949342738832,0
9,47,-1.064973499247345,0
9,48,-1.0262894208875923,0
9,49,-1.008707655780296,0
9,50,-0.9734054105806619,0
9,51,-1.0199455138343076,0
9,52,-1.0277419600187856,0
9,53,-0.9712232111367294,0
9,54,-1.00395376284844,0
9,55,-1.1077346256647618,0
9,56,-0.9733828270531584,0
9,57,-1.2609171195356472,0
9,58,-0.9844515691055438,0
9,59,-0.9817171292571842,0
9,60,-1.0472450886048676,0
9,61,-0.9852963376010182,0
9,62,-0.981425983287655,0
9,63,-0.973182880443724,0
9,64,-0.9942424635538849,0
9,65,-0.9974835354471209,0
9,66,-1.0241256250311637,0
9,67,-1.2523207174921964,0
9,68,-1.0279609557551583,0
9,69,-1.11074963211978,0
9,70,-0.9882192191077219,0
9,71,-1.2056841432171006,0
9,72,-0.9918091295933336,0
9,73,-1.0276486061625485,0
9,74,-0.990068638118945,0
9,75,-1.1208366552379674,0
9,76,-1.0090232061278448,0
9,77,-0.9785078315174573,0
9,78,-0.9942136749249751,0
9,79,-1.0058858025108637,0
9,80,-1.031484467321138,0
9,81,-0.9931063056487893,0
9,82,-1.219013860948587,0
9,83,-0.9870063365143548,0
9,84,-1.0334263628212572,0
9,85,-1.0154086692248394,0
9,86,-1.0569302399198062,0
9,87,-1.2286656937054474,0
9,88,-1.1930236361685993,0
9,89,-0.9739433541034549,0
9,90,-1.1191701082572465,0
9,91,-1.1239512883704215,0
9,92,-1.0458089249369045,0
9,93,-1.064973499247345,0
9,94,-0.9921899383196866,0
9,95,-1.0091489821372295,0
9,96,-1.0050204786304997,0
9,97,-0.9770457489029598,0
9,98,-0.9718082655824076,0
9,99,-0.9919545527451865,0
9,100,-1.0129394985453837,0
9,101,-1.0018176995713808,0
9,102,-1.0005237289900029,0
9,103,-1.1315097019873601,0
9,104,-0.9636135197306535,0
9,105,-0.9885319477172688,0
9,106,-0.9961033284512029,0
9,107,-1.0079837359414099,0
9,108,-1.0830977927471213,0
9,109,-1.285722650134241,0
9,110,-0.9700738693601656,0
9,111,-0.9907373262743222,0
9,112,-2.012622830619546,1
9,113,-0.9803001670257373,0
9,114,-1.3923541894863454,0
9,115,-1.0778184366950152,0
9,116,-1.0686026813372345,0
9,117,-1.0628576144045956,0
9,118,-0.9834596979478182,0
9,119,-1.10283811077382,0
9,120,-1.025638400492332,0
9,121,-1.0924200835120383,0
9,122,-1.0693009525594737,0
9,123,-1.117806380205787,0
9,124,-0.995006176124458,0
9,125,-1.002480897279508,0
9,126,-1.0110068490441122,0
9,127,-1.163215587392182,0
9,128,-0.9439059046891265,0
9,129,-1.031238652128435,0
10,1,-1.2010675508744155,0
10,2,-0.9838599792483629,0
10,3,-1.1964068173806142,0
10,4,-0.9823728534449387,0
10,5,-0.9878295869570144,0
10,6,-0.980064920912142,0
10,7,-1.2371258617934378,0
10,8,-1.01690747404114,0
10,9,-1.0505166432511268,0
10,10,-1.150555573026234,0
10,11,-1.0165453409736613,0
10,12,-1.018252647426407,0
10,13,-0.9852104085462404,0
10,14,-1.001906877337804,0
10,15,-1.0505878183236346,0
10,16,-0.9902158699834309,0
10,17,-1.1952630784283014,0
10,18,-0.9714549761952795,0
10,19,-0.9838565820770377,0
10,20,-0.9811368121722289,0
10,21,-1.0024589717627153,0
10,22,-0.9732069597650556,0
10,23,-1.1111578838008112,0
10,24,-0.9776606495370448,0
10,25,-0.9904337099052887,0
10,26,-1.0690581404506623,0
10,27,-1.0047285691765055,0
10,28,-1.0709774372665763,0
10,29,-1.0424562394287897,0
10,30,-0.9966873103012635,0
10,31,-0.9769540555169882,0
10,32,-1.0317517464779526,0
10,33,-1.0546128117786775,0
10,34,-1.0134883982009155,0
10,35,-1.405397853379926,0
10,36,-1.104965379568352,0
10,37,-1.347977921891886,0
10,38,-1.0705672081732875,0
10,39,-0.9776993600316752,0
10,40,-1.0200794646117917,0
10,41,-0.9662789491092261,0
10,42,-1.0370468218055788,0
10,43,-1.0951567151131034,0
10,44,-0.9922993821711849,0
10,45,-1.03460039063074,0
10,46,-0.9695355834007723,0
10,47,-1.012793400936395,0
10,48,-1.0267236673314362,0
10,49,-1.2161586941143308,0
10,50,-0.9397588280290838,0
10,51,-0.9720054760743377,0
10,52,-1.1029113573099523,0
10,53,-1.6282510043545613,1
10,54,-1.0499752081813871,0
10,55,-1.1182638663449216,0
10,56,-1.0289196640011677,0
10,57,-1.0828818383989183,0
10,58,-1.0618101459233151,0
10,59,-1.0012830342692163,0
10,60,-0.9831007473847262,0
10,61,-1.4172331863300238,0
10,62,-1.0067131448946325,0
10,63,-1.0212358784611562,0
10,64,-1.0286794884100279,0
10,65,-0.9636983226453018,0
10,66,-1.1273410095299654,0
10,67,-0.9816350671275128,0
10,68,-1.012551824402879,0
10,69,-1.1180725825455506,0
10,70,-1.0370590426025128,0
10,71,-0.9960286155250813,0
10,72,-0.9671031610652779,0
10,73,-1.026017404580656,0
10,74,-1.0144416460273653,0
10,75,-1.0169195618568,0
10,76,-1.0072484924906642,0
10,77,-1.0286031445994894,0
10,78,-1.1958582939865852,0
10,79,-0.9542647649569892,0
10,80,-1.0107491233777792,0
10,81,-0.9935732939905243,0
10,82,-1.0088909522468967,0
10,83,-1.0967322310157335,0
10,84,-1.3499988601232502,0
10,85,-1.0058555070068447,0
10,86,-1.015284087733653,0
10,87,-1.0850351179271904,0
10,88,-1.0000939009487404,0
10,89,-1.0605374061697581,0
10,90,-1.0815160027735993,0
10,91,-1.022512302719098,0
10,92,-1.0045708238086015,0
10,93,-1.0540191231539853,0
10,94,-1.0326303870946225,0
10,95,-1.0298239085627152,0
10,96,-0.9882279987848539,0
10,97,-1.004930023689512,0
10,98,-1.0252697105858632,0
10,99,-1.0008301013913845,0
10,100,-1.0238787252795318,0
10,101,-1.1435339378736784,0
10,102,-1.032881913903409,0
10,103,-0.9834629300609119,0
10,104,-0.9892933771866158,0
10,105,-1.0103935571961502,0
10,106,-1.0656224704750656,0
10,107,-1.0882469476843322,0
10,108,-1.0401041293394435,0
10,109,-1.0806412091312951,0
11,1,-1.003252100379914,0
11,2,-1.0528872961725333,0
11,3,-1.084563613719302,0
11,4,-1.036122457164087,0
11,5,-1.0210641205949507,0
11,6,-0.9966873103012635,0
11,7,-0.9783607003081303,0
11,8,-0.9931644022808049,0
11,9,-1.038998200326727,0
11,10,-1.5290290535490891,0
11,11,-1.0846039516955404,0
11,12,-1.3733881874332885,0
11,13,-1.0060679981386342,0
11,14,-0.990446353732518,0
11,15,-1.3086477490264579,0
11,16,-1.0034338245238468,0
11,17,-1.0591649029014516,0
11,18,-1.004159420613676,0
11,19,-1.0605374061697581,0
11,20,-1.0892679121477014,0
11,21,-0.9697192946656961,0
11,22,-1.1293275050921256,0
11,23,-1.1318876998424041,0
11,24,-1.0008301013913845,0
11,25,-0.9839142886312752,0
11,26,-1.0076658124511686,0
11,27,-0.9920388791879879,0
11,28,-0.9762696084787992,0
11,29,-0.9961448753519709,0
11,30,-1.0103935571961502,0
11,31,-1.0163803574818384,0
11,32,-1.037995571393882,0
11,33,-1.0774469765739876,0
11,34,-1.0332447343691447,0
11,35,-0.9894447963932743,0
11,36,-1.286123540728717,0
11,37,-1.0488368469709681,0
11,38,-0.9946650510608002,0
11,39,-0.9290888410993172,0
11,40,-1.0362662198734358,0
11,41,-0.9603748522483532,0
11,42,-1.0684297477754536,0
11,43,-1.0674165023074271,0
11,44,-0.9975859351425218,0
11,45,-0.9911787409081831,0
11,46,-1.1537382864390522,0
11,47,-1.1917251862668166,0
11,48,-1.3818618577067927,0
11,49,-0.9863595848085851,0
11,50,-0.9983960659509498,0
11,51,-0.9728465146521597,0
11,52,-1.0966983186105854,0
11,53,-1.1133355533870337,0
11,54,-1.010321062021977,0
11,55,-1.1442498363543827,0
11,56,-1.078127196174835,0
11,57,-1.293003291868858,0
11,58,-1.0111314908415108,0
11,59,-1.2360799477455724,0
11,60,-1.0099049689345119,0
11,61,-0.9851927151124903,0
11,62,-0.9504312211776249,0
11,63,-0.9967722537725636,0
11,64,-0.9657793208227978,0
11,65,-0.999201768553616,0
11,66,-1.072428249407676,0
11,67,-0.9680550547551512,0
11,68,-1.0680143109165432,0
11,69,-1.0041171432091178,0
11,70,-1.0070651121420444,0
11,71,-1.0115692786968515,0
11,72,-1.0259596681619956,0
11,73,-1.182328411641596,0
11,74,-1.0002729984466439,0
11,75,-1.4958831885892754,0
11,76,-1.2792257560867228,0
11,77,-1.0667882430876392,0
11,78,-0.9970687774142473,0
11,79,-1.4449906854459593,0
11,80,-1.9153529897172343,1
11,81,-1.0149407587554355,0
11,82,-1.0415078976286647,0
11,83,-1.0347913197491303,0
11,84,-1.014661634479881,0
11,85,-1.1663131792538857,0
11,86,-0.9942668186776741,0
11,87,-0.9721773243446483,0
11,88,-1.0976306949660801,0
11,89,-1.067308887019199,0
11,90,-1.023244268318916,0
11,91,-1.0420388771728988,0
11,92,-1.0010956275679546,0
11,93,-0.9892693717829584,0
11,94,-1.0250893934715863,0
11,95,-0.9911648613831311,0
11,96,-0.9950185481185603,0
11,97,-1.2650118179379,0
11,98,-1.0932183347150877,0
11,99,-0.9481525366885244,0
11,100,-1.1763955158116948,0
11,101,-0.9896439872172229,0
11,102,-1.29658769213956,0
11,103,-1.321751843594407,0
11,104,-1.4958831885892754,0
11,105,-1.1662446566330105,0
11,106,-1.122812772823275,0
11,107,-1.0092703159031118,0
11,108,-0.9935271612076944,0
11,109,-1.0289815732082095,0
11,110,-1.0059771662645045,0
11,111,-1.375021540161195,0
11,112,-1.0121130142561607,0
11,113,-1.0958167936900065,0
11,114,-1.2648671824702422,0
11,115,-1.156055226578888,0
11,116,-0.9920885080430443,0
11,117,-0.9773963440449371,0
11,118,-1.0185671757935926,0
11,119,-1.4377420786819755,0
11,120,-1.2155469874722913,0
11,121,-1.0473339687918386,0
11,122,-1.3584827706339933,0
11,123,-1.0692950906052396,0
12,1,-1.2010675508744155,0
12,2,-1.1248259271140733,0
12,3,-0.994513390980131,0
12,4,-1.0150194351073674,0
12,5,-1.0125581803780404,0
12,6,-1.0225355984696196,0
12,7,-1.1463115559313306,0
12,8,-0.9685229983363852,0
12,9,-1.0907097509963135,0
12,10,-0.9992538755544957,0
12,11,-0.9663977765006676,0
12,12,-1.004402472487138,0
12,13,-1.012347089033171,0
12,14,-0.9810332847540868,0
12,15,-1.1256118858629436,0
12,16,-1.007499400914854,0
12,17,-1.0381699401286046,0
12,18,-1.0321834359612556,0
12,19,-1.1278155295353358,0
12,20,-0.9820213938778128,0
12,21,-0.9933061028568145,0
12,22,-1.1356360235439644,0
12,23,-1.0240295659758725,0
12,24,-1.0790535946945008,0
12,25,-1.0248909691438384,0
12,26,-1.2082311882486163,0
12,27,-1.0067131448946325,0
12,28,-1.1804949750070701,0
12,29,-0.9527840214534237,0
12,30,-1.0083223359773101,0
12,31,-1.2742473129258292,0
12,32,-1.1156474345258778,0
12,33,-1.0932755403824916,0
12,34,-1.0092307149608495,0
12,35,-1.0235576198085663,0
12,36,-0.9946875439939111,0
12,37,-0.9895799200144035,0
12,38,-1.0529911414421433,0
12,39,-1.0759943921313404,0
12,40,-0.9762448818612377,0
12,41,-1.016308676321316,0
12,42,-0.9838565820770377,0
12,43,-0.9791685184262342,0
12,44,-1.0276393574495777,0
12,45,-0.9925654124250375,0
12,46,-1.0019197447865802,0
12,47,-1.003252100379914,0
12,48,-1.0617022869596888,0
12,49,-1.035564195202076,0
12,50,-0.9837104841922063,0
12,51,-1.0218578048964422,0
12,52,-1.0054178085119467,0
12,53,-1.0519304249910815,0
12,54,-0.999782539495285,0
12,55,-0.9839880434626693,0
12,56,-0.9657793208227978,0
12,57,-1.0373095486116588,0
12,58,-1.0245976848119847,0
12,59,-1.0091736808563296,0
12,60,-1.37343282779061,0
12,61,-0.9849685035084763,0
12,62,-1.1656020296375016,0
12,63,-0.9687693537857671,0
12,64,-1.0010475058321855,0
12,65,-1.044651184571174,0
12,66,-1.0076524116885257,0
12,67,-1.06093582893142,0
12,68,-1.0520718827337379,0
12,69,-1.020965944796109,0
12,70,-0.9719817178194441,0
12,71,-1.2022860213142952,0
12,72,-0.9756379690010922,0
12,73,-1.0591157569519367,0
12,74,-0.9890662930102525,0
12,75,-1.353062999970319,0
12,76,-1.0617560236467778,0
12,77,-1.206875866765181,0
12,78,-0.9695355834007723,0
12,79,-0.9677965721288869,0
12,80,-1.0469890666845683,0
12,81,-0.9894399247137912,0
12,82,-1.0599369590265526,0
12,83,-0.9846912620585387,0
12,84,-1.0364313364087245,0
12,85,-1.180504261822702,0
12,86,-1.0150908732842325,0
12,87,-0.9721773243446483,0
12,88,-1.086962957266333,0
12,89,-1.0156522143367077,0
12,90,-1.0544276868647438,0
12,91,-1.037510630321305,0
12,92,-0.9766455992243286,0
12,93,-1.2054136794108152,0
12,94,-1.0152431751976767,0
12,95,-0.9959836312557544,0
12,96,-1.1653114688286677,0
12,97,-1.0126716953894268,0
12,98,-0.9839142886312752,0
12,99,-1.0294408877429755,0
12,100,-1.1595348722877064,0
12,101,-0.9798699363343157,0
12,102,-1.0121348988490397,0
12,103,-0.9542647649569892,0
12,104,-1.021108319387698,0
12,105,-0.992613574526127,0
12,106,-1.017756441549116,0
12,107,-1.0100968197021254,0
12,108,-0.9547920511706481,0
12,109,-0.9879676238199886,0
12,110,-1.0597489053035223,0
12,111,-0.9979549689806287,0
13,1,-0.9594494448874176,0
13,2,-1.0868626514802733,0
13,3,-1.0098215051112558,0
13,4,-1.5123493634198453,0
13,5,-1.0564277405830242,0
13,6,-1.038919853365099,0
13,7,-1.1274115415606152,0
13,8,-0.9993244685699114,0
13,9,-1.02899210854003,0
13,10,-1.0397543267753762,0
13,11,-1.3986078278650125,0
13,12,-1.0672544584195776,0
13,13,-0.9935253193539733,0
13,14,-0.9972847598260453,0
13,15,-0.9905132147529301,0
13,16,-1.0258601162988135,0
13,17,-0.9893174431409106,0
13,18,-0.972964425530338,0
13,19,-1.0413870887076568,0
13,20,-1.217933280562176,0
13,21,-0.9747075067405504,0
13,22,-1.105041227157524,0
13,23,-1.1804441997025918,0
13,24,-0.9926471986083885,0
13,25,-1.0039398344112573,0
13,26,-0.9877196045162933,0
13,27,-1.1760434599403602,0
13,28,-1.0018986612223295,0
13,29,-0.988026268845109,0
13,30,-1.042978923552222,0
13,31,-1.0397028158290869,0
13,32,-1.0019063805086528,0
13,33,-1.0973048211474623,0
13,34,-1.0166038618161084,0
13,35,-1.0173209331271578,0
13,36,-0.9888602262981235,0
13,37,-1.0012830342692163,0
13,38,-1.1414338788366296,0
13,39,-1.039914942251938,0
13,40,-1.0011403996985773,0
13,41,-0.9871418228167087,0
13,42,-0.9897589907200028,0
13,43,-1.0262894208875923,0
14,1,-1.0018722479806115,0
14,2,-0.9624099978070528,0
14,3,-1.0172750245007964,0
14,4,-0.9905212253370627,0
14,5,-1.023237339774378,0
14,6,-1.024844112290951,0
14,7,-1.0317517464779526,0
14,8,-1.0901146644058444,0
14,9,-1.0228971759299899,0
14,10,-1.018928844193521,0
14,11,-0.9919545527451865,0
14,12,-1.1101125124607214,0
14,13,-1.0704146560896972,0
14,14,-0.9721380535425693,0
14,15,-0.9948534426682082,0
